Chromosome	Start	Stop	Target	Strand	Sattelite	Locus
chr1	137458663	137459118	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137460439	137460893	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137462692	137463147	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137464399	137464854	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137465681	137466136	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137467457	137467912	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137469233	137469688	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137471031	137471486	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137472927	137473382	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137474693	137475148	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137477084	137477538	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137478859	137479314	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137482781	137483236	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137484088	137484543	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137486479	137486933	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137488253	137488708	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137488494	137488924	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137490248	137490703	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137492515	137492970	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137494291	137494746	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137496006	137496450	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137496067	137496509	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137497770	137498225	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137499546	137500001	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137501322	137501777	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137503121	137503576	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137504897	137505352	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137506673	137507128	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137508449	137508904	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137510225	137510680	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137512001	137512456	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137513777	137514232	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137515553	137516008	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137517329	137517784	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137519102	137519557	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137520878	137521333	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137522654	137523109	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137524407	137524862	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137526183	137526638	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137527959	137528414	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137529735	137530190	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137531511	137531966	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137533287	137533742	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137533799	137534225	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137535546	137536001	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137537322	137537777	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137539098	137539553	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137540406	137540861	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137542182	137542637	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137543946	137544387	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137543981	137544420	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137547580	137548035	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137549824	137550279	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137551600	137552055	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137553376	137553831	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137555175	137555630	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137558823	137559278	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137561067	137561522	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137562843	137563298	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137564619	137565074	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137566395	137566850	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137568171	137568626	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137569947	137570402	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137571723	137572178	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137573499	137573954	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137575275	137575730	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137577051	137577506	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137578827	137579282	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137580603	137581058	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137582379	137582834	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137584155	137584610	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137585941	137586396	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137587863	137588318	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137589785	137590240	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137591561	137592016	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137593483	137593938	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137595165	137595620	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137597955	137598410	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137599731	137600186	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137601413	137601868	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137604203	137604658	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137605979	137606434	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137607755	137608210	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137609531	137609986	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137611281	137611736	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137614119	137614574	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137616958	137617413	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137618708	137619163	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137620480	137620935	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137622256	137622711	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137624028	137624483	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137625804	137626259	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137627576	137628031	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137629653	137630108	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137631153	137631608	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137632928	137633383	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137634704	137635159	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137636480	137636935	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137638257	137638712	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137640033	137640488	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137641809	137642262	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137643583	137644038	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137645359	137645814	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137647136	137647591	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137648911	137649366	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137650983	137651438	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137652483	137652938	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137654258	137654713	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137656034	137656489	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137657810	137658265	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137659587	137660042	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137661363	137661818	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137663139	137663594	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137664915	137665370	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137666691	137667146	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137668467	137668922	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137670243	137670698	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137672019	137672474	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137673795	137674250	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137675571	137676026	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137677347	137677802	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137678655	137679110	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137680431	137680886	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137682207	137682662	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137683515	137683970	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137685291	137685746	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137687067	137687522	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137688375	137688830	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137690151	137690606	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137691459	137691914	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137692767	137693222	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137694543	137694998	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137695851	137696306	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137697159	137697614	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137698467	137698922	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137700243	137700698	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137702019	137702474	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137703327	137703782	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137705103	137705558	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137706411	137706866	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137708187	137708642	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137709495	137709950	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137710803	137711258	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137712579	137713034	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137714355	137714810	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137715663	137716118	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137717462	137717917	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137719261	137719716	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137721037	137721492	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137722345	137722800	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137725333	137725787	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137727255	137727710	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137729031	137729486	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137730807	137731262	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137732262	137732717	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137734038	137734493	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137735961	137736416	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137737736	137738191	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137739044	137739499	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137740820	137741275	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137742128	137742583	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137743843	137744284	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137745756	137746211	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137747974	137748429	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137749379	137749834	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137751153	137751608	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137753369	137753824	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137755585	137756040	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137758271	137758726	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137760047	137760502	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137761355	137761810	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137763564	137764019	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137764872	137765327	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137767090	137767545	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137769307	137769762	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137770615	137771070	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137772983	137773438	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137774733	137775188	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137776509	137776964	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137778281	137778736	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137780057	137780512	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137781183	137781638	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137783339	137783780	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137783400	137783846	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137784903	137785358	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137786679	137787134	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137787987	137788442	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137789763	137790218	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137791071	137791526	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137793649	137794090	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137793710	137794156	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137795213	137795668	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137796989	137797444	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137798765	137799220	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137801453	137801908	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137804451	137804892	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137804512	137804958	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137806015	137806470	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137807791	137808246	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137809567	137810022	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137811317	137811772	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137813067	137813522	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137814848	137815303	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137816624	137817079	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137816940	137817328	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137818400	137818855	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137819708	137820163	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137820990	137821445	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137822766	137823221	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137824542	137824997	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137826340	137826795	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137828236	137828691	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137830002	137830457	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137832393	137832847	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137834168	137834623	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137838090	137838545	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137839397	137839852	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137841788	137842242	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137843562	137844017	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137845829	137846284	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137847605	137848060	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137849320	137849764	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137849381	137849823	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137851084	137851539	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137852860	137853315	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137854636	137855091	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137856435	137856890	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137858211	137858666	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137859987	137860442	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137861763	137862218	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137863539	137863994	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137865315	137865770	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137867091	137867546	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137868867	137869322	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137870643	137871098	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137872416	137872871	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137874192	137874647	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137875968	137876423	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137877721	137878176	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137879497	137879952	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137881273	137881728	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137883049	137883504	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137884825	137885280	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137886601	137887056	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137887113	137887539	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137888860	137889315	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137890636	137891091	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137892412	137892867	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137893720	137894175	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137895496	137895951	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137897260	137897701	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137897295	137897734	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137900894	137901349	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137903138	137903593	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137904914	137905369	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137906690	137907145	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137908489	137908944	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137912137	137912592	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137914381	137914836	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137916157	137916612	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137917933	137918388	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137919709	137920164	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137921486	137921941	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137923262	137923717	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137925038	137925493	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137926814	137927269	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137928590	137929045	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137930366	137930821	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137932142	137932597	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137933918	137934373	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137935694	137936149	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137937470	137937925	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	137939256	137939711	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
